SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,26,목,ARP1,ARP3,I,I1326,A,16:40,N,0.51989424
2019,9,26,목,ARP3,ARP1,I,I1326,D,15:30,Y,0.25673705
2019,9,26,목,ARP6,ARP3,I,I1582,A,10:40,N,0.63076806
2019,9,26,목,ARP3,ARP6,I,I1582,D,9:30,Y,0.34188974
2019,9,26,목,ARP2,ARP3,J,J1007,A,13:00,N,0.6992813
2019,9,26,목,ARP3,ARP2,J,J1007,D,12:00,N,0.6968979
2019,9,26,목,ARP3,ARP1,J,J1206,A,8:30,N,0.52808064
2019,9,26,목,ARP1,ARP3,J,J1206,D,7:20,N,0.68704236
2019,9,26,목,ARP1,ARP3,J,J1221,A,12:50,N,0.6730579
2019,9,26,목,ARP3,ARP1,J,J1221,D,11:40,N,0.5094239
2019,9,26,목,ARP3,ARP1,J,J1240,A,15:30,Y,0.48561132
2019,9,26,목,ARP1,ARP3,J,J1240,D,14:20,Y,0.34923446
2019,9,26,목,ARP1,ARP3,J,J1261,A,21:00,N,0.5226971
2019,9,26,목,ARP3,ARP1,J,J1261,D,19:50,Y,0.2854622
2019,9,26,목,ARP3,ARP1,A,A1903,A,7:35,N,0.79283786
2019,9,26,목,ARP1,ARP3,A,A1903,D,6:25,N,0.5508424
2019,9,26,목,ARP3,ARP1,A,A1925,A,9:40,N,0.65569144
2019,9,26,목,ARP1,ARP3,A,A1925,D,8:30,N,0.60181886
2019,9,26,목,ARP3,ARP1,A,A1951,A,15:10,N,0.7019924
2019,9,26,목,ARP1,ARP3,A,A1951,D,14:00,Y,0.40562975
2019,9,26,목,ARP3,ARP1,A,A1973,A,19:00,N,0.54264116
2019,9,26,목,ARP1,ARP3,A,A1973,D,17:50,Y,0.30400127
2019,9,26,목,ARP2,ARP3,B,B1102,A,10:15,N,0.67432344
2019,9,26,목,ARP3,ARP2,B,B1102,D,9:15,Y,0.4616977
2019,9,26,목,ARP2,ARP3,B,B1132,A,17:50,N,0.5216896
2019,9,26,목,ARP3,ARP2,B,B1132,D,16:45,Y,0.24955821
2019,9,26,목,ARP4,ARP3,B,B1200,A,11:25,N,0.67473114
2019,9,26,목,ARP3,ARP4,B,B1200,D,10:20,N,0.5240328
2019,9,26,목,ARP1,ARP3,F,F1206,A,10:00,N,0.5540247
2019,9,26,목,ARP3,ARP1,F,F1206,D,8:50,Y,0.29235548
2019,9,26,목,ARP1,ARP3,F,F1220,A,16:10,N,0.64352256
2019,9,26,목,ARP3,ARP1,F,F1220,D,14:55,Y,0.36638027
2019,9,26,목,ARP3,ARP1,F,F1233,A,20:55,N,0.64553213
2019,9,26,목,ARP1,ARP3,F,F1233,D,19:45,Y,0.27872914
2019,9,26,목,ARP2,ARP3,F,F1904,A,11:05,N,0.8343815
2019,9,26,목,ARP3,ARP2,F,F1904,D,10:05,Y,0.35962498
2019,9,26,목,ARP3,ARP1,H,H1117,A,13:50,N,0.7350239
2019,9,26,목,ARP1,ARP3,H,H1117,D,12:40,Y,0.49131155
2019,9,26,목,ARP3,ARP1,H,H1133,A,20:45,N,0.6193835
2019,9,26,목,ARP1,ARP3,H,H1133,D,19:35,Y,0.16546458
2019,9,26,목,ARP6,ARP3,H,H1854,A,18:45,Y,0.39056522
2019,9,26,목,ARP3,ARP6,H,H1854,D,17:20,Y,0.237118
2019,9,26,목,ARP1,ARP3,I,I1328,A,18:00,Y,0.27906877
2019,9,26,목,ARP3,ARP1,I,I1328,D,16:45,Y,0.21963716
2019,9,26,목,ARP6,ARP3,I,I1554,A,15:25,N,0.60512877
2019,9,26,목,ARP3,ARP6,I,I1554,D,14:15,Y,0.3541594
2019,9,26,목,ARP3,ARP6,I,I1583,A,12:35,N,0.6141579
2019,9,26,목,ARP6,ARP3,I,I1583,D,11:25,Y,0.38275707
2019,9,26,목,ARP3,ARP2,J,J1008,A,11:10,N,0.5878706
2019,9,26,목,ARP2,ARP3,J,J1008,D,10:10,N,0.5248605
2019,9,26,목,ARP3,ARP1,J,J1208,A,9:10,N,0.5433061
2019,9,26,목,ARP1,ARP3,J,J1208,D,8:00,N,0.56117165
2019,9,26,목,ARP3,ARP1,J,J1222,A,12:30,N,0.60442895
2019,9,26,목,ARP1,ARP3,J,J1222,D,11:20,N,0.57370996
2019,9,26,목,ARP1,ARP3,A,A1904,A,9:05,N,0.61353785
2019,9,26,목,ARP3,ARP1,A,A1904,D,7:55,Y,0.46169806
2019,9,26,목,ARP3,ARP1,A,A1953,A,15:10,N,0.6464621
2019,9,26,목,ARP1,ARP3,A,A1953,D,14:05,Y,0.40562975
2019,9,26,목,ARP1,ARP3,A,A1980,A,20:10,Y,0.29560268
2019,9,26,목,ARP3,ARP1,A,A1980,D,19:00,Y,0.2238875
2019,9,26,목,ARP1,ARP3,B,B1010,A,17:30,N,0.5241135
2019,9,26,목,ARP3,ARP1,B,B1010,D,16:20,Y,0.18519223
2019,9,26,목,ARP3,ARP2,B,B1133,A,8:55,N,0.7882072
2019,9,26,목,ARP2,ARP3,B,B1133,D,7:55,N,0.5706829
2019,9,26,목,ARP3,ARP4,B,B1201,A,9:40,N,0.7396525
2019,9,26,목,ARP4,ARP3,B,B1201,D,8:35,N,0.68583655
2019,9,26,목,ARP3,ARP1,F,F1207,A,9:20,N,0.7918732
2019,9,26,목,ARP1,ARP3,F,F1207,D,8:10,N,0.53098845
2019,9,26,목,ARP1,ARP3,F,F1252,A,10:15,N,0.7920308
2019,9,26,목,ARP3,ARP1,F,F1252,D,9:05,Y,0.28294563
2019,9,26,목,ARP3,ARP1,H,H1101,A,7:35,N,0.6314347
2019,9,26,목,ARP1,ARP3,H,H1101,D,6:25,N,0.7954625
2019,9,26,목,ARP1,ARP3,H,H1118,A,15:10,N,0.5423039
2019,9,26,목,ARP3,ARP1,H,H1118,D,14:00,Y,0.38018358
2019,9,26,목,ARP1,ARP3,H,H1158,A,22:20,N,0.73305875
2019,9,26,목,ARP3,ARP1,H,H1158,D,21:10,Y,0.32143348
2019,9,26,목,ARP3,ARP8,H,H1601,A,11:05,N,0.75775564
2019,9,26,목,ARP8,ARP3,H,H1601,D,10:15,N,0.5271852
2019,9,26,목,ARP1,ARP3,I,I1330,A,18:10,Y,0.31409043
2019,9,26,목,ARP3,ARP1,I,I1330,D,17:00,Y,0.20097667
2019,9,26,목,ARP3,ARP6,I,I1557,A,17:10,Y,0.4499752
2019,9,26,목,ARP6,ARP3,I,I1557,D,16:00,Y,0.19237691
2019,9,26,목,ARP1,ARP3,J,J1223,A,13:10,N,0.5259056
2019,9,26,목,ARP3,ARP1,J,J1223,D,12:00,N,0.57551455
2019,9,26,목,ARP1,ARP3,J,J1243,A,17:20,N,0.53588307
2019,9,26,목,ARP3,ARP1,J,J1243,D,16:10,Y,0.3621015
2019,9,26,목,ARP3,ARP1,J,J1262,A,20:20,Y,0.4798746
2019,9,26,목,ARP1,ARP3,J,J1262,D,19:10,Y,0.34218514
2019,9,26,목,ARP3,ARP9,A,A1199,A,16:50,N,0.7731489
2019,9,26,목,ARP9,ARP3,A,A1199,D,16:00,Y,0.33556253
2019,9,26,목,ARP3,ARP1,A,A1927,A,11:00,N,0.66148484
2019,9,26,목,ARP1,ARP3,A,A1927,D,9:50,N,0.62038434
2019,9,26,목,ARP3,ARP1,A,A1981,A,19:35,N,0.54264116
2019,9,26,목,ARP1,ARP3,A,A1981,D,18:25,Y,0.19516182
2019,9,26,목,ARP3,ARP1,B,B1011,A,8:05,N,0.8047277
2019,9,26,목,ARP1,ARP3,B,B1011,D,6:55,N,0.65013826
2019,9,26,목,ARP2,ARP3,B,B1106,A,10:10,N,0.67432344
2019,9,26,목,ARP3,ARP2,B,B1106,D,9:10,Y,0.4767213
2019,9,26,목,ARP4,ARP3,B,B1206,A,21:00,Y,0.4150433
2019,9,26,목,ARP3,ARP4,B,B1206,D,19:35,Y,0.3091504
2019,9,26,목,ARP1,ARP3,F,F1208,A,11:00,N,0.5901648
2019,9,26,목,ARP3,ARP1,F,F1208,D,9:50,Y,0.24546897
2019,9,26,목,ARP3,ARP1,F,F1221,A,16:50,N,0.72618926
2019,9,26,목,ARP1,ARP3,F,F1221,D,15:40,Y,0.25932205
2019,9,26,목,ARP3,ARP1,H,H1103,A,8:10,N,0.6314347
2019,9,26,목,ARP1,ARP3,H,H1103,D,7:00,N,0.77564096
2019,9,26,목,ARP3,ARP1,H,H1119,A,14:45,N,0.7611274
2019,9,26,목,ARP1,ARP3,H,H1119,D,13:30,N,0.5486636
2019,9,26,목,ARP1,ARP3,H,H1134,A,22:30,N,0.5977522
2019,9,26,목,ARP3,ARP1,H,H1134,D,21:20,Y,0.31356215
2019,9,26,목,ARP8,ARP3,H,H1602,A,9:10,N,0.5554938
2019,9,26,목,ARP3,ARP8,H,H1602,D,8:20,N,0.73500675
2019,9,26,목,ARP3,ARP1,I,I1311,A,11:35,N,0.69577265
2019,9,26,목,ARP1,ARP3,I,I1311,D,10:25,Y,0.3548655
2019,9,26,목,ARP3,ARP1,I,I1331,A,18:30,Y,0.39047098
2019,9,26,목,ARP1,ARP3,I,I1331,D,17:20,Y,0.23897558
2019,9,26,목,ARP6,ARP3,I,I1558,A,18:35,Y,0.49004835
2019,9,26,목,ARP3,ARP6,I,I1558,D,17:25,Y,0.23268896
2019,9,26,목,ARP6,ARP3,I,I1584,A,11:55,N,0.62749255
2019,9,26,목,ARP3,ARP6,I,I1584,D,10:45,Y,0.3450294
2019,9,26,목,ARP3,ARP2,J,J1010,A,14:50,Y,0.30188912
2019,9,26,목,ARP2,ARP3,J,J1010,D,13:50,Y,0.26825482
2019,9,26,목,ARP1,ARP3,J,J1211,A,10:20,N,0.6960472
2019,9,26,목,ARP3,ARP1,J,J1211,D,9:10,N,0.6421022
2019,9,26,목,ARP1,ARP3,J,J1263,A,21:40,N,0.5226971
2019,9,26,목,ARP3,ARP1,J,J1263,D,20:30,Y,0.35172266
2019,9,26,목,ARP3,ARP6,A,A1231,A,8:00,N,0.7527805
2019,9,26,목,ARP6,ARP3,A,A1231,D,6:55,N,0.5384787
2019,9,26,목,ARP1,ARP3,A,A1906,A,9:30,N,0.600973
2019,9,26,목,ARP3,ARP1,A,A1906,D,8:20,Y,0.49321675
2019,9,26,목,ARP3,ARP1,A,A1931,A,11:25,N,0.66148484
2019,9,26,목,ARP1,ARP3,A,A1931,D,10:15,N,0.57444924
2019,9,26,목,ARP1,ARP3,A,A1956,A,17:05,N,0.60328126
2019,9,26,목,ARP3,ARP1,A,A1956,D,15:55,Y,0.37050402
2019,9,26,목,ARP1,ARP3,A,A1982,A,20:40,Y,0.29560268
2019,9,26,목,ARP3,ARP1,A,A1982,D,19:30,Y,0.2238875
2019,9,26,목,ARP3,ARP2,B,B1107,A,8:35,N,0.7560413
2019,9,26,목,ARP2,ARP3,B,B1107,D,7:35,N,0.57140315
2019,9,26,목,ARP3,ARP1,F,F1209,A,11:00,N,0.78496313
2019,9,26,목,ARP1,ARP3,F,F1209,D,9:50,N,0.55697036
2019,9,26,목,ARP1,ARP3,F,F1222,A,18:45,N,0.6485721
2019,9,26,목,ARP3,ARP1,F,F1222,D,17:35,Y,0.27371377
2019,9,26,목,ARP3,ARP13,F,F1301,A,11:50,N,0.86473536
2019,9,26,목,ARP13,ARP3,F,F1301,D,10:55,N,0.53355443
2019,9,26,목,ARP1,ARP3,H,H1120,A,17:35,N,0.5777563
2019,9,26,목,ARP3,ARP1,H,H1120,D,16:25,Y,0.26112717
2019,9,26,목,ARP1,ARP3,H,H1140,A,8:50,N,0.55119026
2019,9,26,목,ARP3,ARP1,H,H1140,D,7:40,N,0.7923547
2019,9,26,목,ARP3,ARP1,H,H1141,A,10:35,N,0.8513105
2019,9,26,목,ARP1,ARP3,H,H1141,D,9:25,N,0.6896103
2019,9,26,목,ARP2,ARP3,H,H1504,A,11:45,N,0.6696645
2019,9,26,목,ARP3,ARP2,H,H1504,D,10:45,N,0.52656645
2019,9,26,목,ARP3,ARP8,H,H1605,A,19:20,Y,0.4109856
2019,9,26,목,ARP8,ARP3,H,H1605,D,18:30,Y,0.31369382
2019,9,26,목,ARP1,ARP3,I,I1312,A,14:45,N,0.8246742
2019,9,26,목,ARP3,ARP1,I,I1312,D,13:35,Y,0.4085893
2019,9,26,목,ARP3,ARP6,I,I1559,A,20:30,Y,0.35581714
2019,9,26,목,ARP6,ARP3,I,I1559,D,19:20,Y,0.19695407
2019,9,26,목,ARP3,ARP6,I,I1585,A,13:40,N,0.5606409
2019,9,26,목,ARP6,ARP3,I,I1585,D,12:30,Y,0.40211046
2019,9,26,목,ARP2,ARP3,J,J1011,A,18:40,N,0.69471335
2019,9,26,목,ARP3,ARP2,J,J1011,D,17:40,Y,0.28146195
2019,9,26,목,ARP3,ARP1,J,J1212,A,10:10,N,0.5686604
2019,9,26,목,ARP1,ARP3,J,J1212,D,9:00,N,0.579724
2019,9,26,목,ARP1,ARP3,J,J1225,A,14:00,Y,0.4601286
2019,9,26,목,ARP3,ARP1,J,J1225,D,12:50,N,0.57551455
2019,9,26,목,ARP1,ARP3,J,J1245,A,17:50,N,0.53588307
2019,9,26,목,ARP3,ARP1,J,J1245,D,16:40,Y,0.3621015
2019,9,26,목,ARP6,ARP3,A,A1232,A,12:25,N,0.83568376
2019,9,26,목,ARP3,ARP6,A,A1232,D,11:20,N,0.7020128
2019,9,26,목,ARP3,ARP1,A,A1911,A,7:50,N,0.7838097
2019,9,26,목,ARP1,ARP3,A,A1911,D,6:40,N,0.53927106
2019,9,26,목,ARP1,ARP3,A,A1932,A,14:20,N,0.58247054
2019,9,26,목,ARP3,ARP1,A,A1932,D,13:10,Y,0.43806094
2019,9,26,목,ARP3,ARP1,A,A1957,A,15:30,N,0.627814
2019,9,26,목,ARP1,ARP3,A,A1957,D,14:25,Y,0.40562975
2019,9,26,목,ARP3,ARP1,A,A1983,A,19:55,N,0.54264116
2019,9,26,목,ARP3,ARP1,B,B1013,A,8:30,N,0.8080503
2019,9,26,목,ARP1,ARP3,B,B1013,D,7:20,N,0.65178233
2019,9,26,목,ARP2,ARP3,B,B1108,A,14:30,Y,0.45658797
2019,9,26,목,ARP3,ARP2,B,B1108,D,13:30,Y,0.2535953
2019,9,26,목,ARP2,ARP3,B,B1136,A,9:40,N,0.769416
2019,9,26,목,ARP3,ARP2,B,B1136,D,8:40,N,0.66250336
2019,9,26,목,ARP3,ARP4,B,B1207,A,18:55,N,0.520403
2019,9,26,목,ARP4,ARP3,B,B1207,D,17:55,N,0.50227
2019,9,26,목,ARP1,ARP3,F,F1210,A,12:45,N,0.6524429
2019,9,26,목,ARP3,ARP1,F,F1210,D,11:35,Y,0.4372213
2019,9,26,목,ARP3,ARP1,F,F1223,A,17:05,N,0.75060976
2019,9,26,목,ARP1,ARP3,F,F1223,D,15:55,Y,0.25738728
2019,9,26,목,ARP13,ARP3,F,F1302,A,10:25,N,0.7811717
2019,9,26,목,ARP3,ARP13,F,F1302,D,9:30,Y,0.27764922
2019,9,26,목,ARP1,ARP3,H,H1104,A,10:55,N,0.83441144
2019,9,26,목,ARP3,ARP1,H,H1104,D,9:45,N,0.6422806
2019,9,26,목,ARP3,ARP1,H,H1121,A,15:50,N,0.6059117
2019,9,26,목,ARP1,ARP3,H,H1121,D,14:40,Y,0.32548445
2019,9,26,목,ARP1,ARP3,H,H1142,A,12:25,N,0.7329887
2019,9,26,목,ARP3,ARP1,H,H1142,D,11:15,N,0.6019466
2019,9,26,목,ARP3,ARP2,H,H1505,A,10:10,N,0.77825916
2019,9,26,목,ARP2,ARP3,H,H1505,D,9:10,N,0.6717422
2019,9,26,목,ARP8,ARP3,H,H1606,A,17:40,N,0.6173703
2019,9,26,목,ARP3,ARP8,H,H1606,D,16:50,Y,0.2936259
2019,9,26,목,ARP1,ARP3,I,I1314,A,13:00,N,0.68376505
2019,9,26,목,ARP3,ARP1,I,I1314,D,11:45,Y,0.346362
2019,9,26,목,ARP1,ARP3,I,I1332,A,19:00,Y,0.21817869
2019,9,26,목,ARP3,ARP1,I,I1332,D,17:45,Y,0.19700176
2019,9,26,목,ARP6,ARP3,I,I1560,A,22:40,Y,0.3588922
2019,9,26,목,ARP3,ARP6,I,I1560,D,21:30,Y,0.1636303
2019,9,26,목,ARP6,ARP3,I,I1586,A,16:35,N,0.6511241
2019,9,26,목,ARP3,ARP6,I,I1586,D,15:25,Y,0.31366336
2019,9,26,목,ARP2,ARP3,J,J1013,A,19:00,N,0.6717066
2019,9,26,목,ARP3,ARP2,J,J1013,D,18:00,Y,0.37022507
2019,9,26,목,ARP3,ARP1,J,J1226,A,13:30,N,0.53231937
2019,9,26,목,ARP1,ARP3,J,J1226,D,12:20,N,0.5939975
2019,9,26,목,ARP1,ARP3,J,J1227,A,14:10,Y,0.4601286
2019,9,26,목,ARP3,ARP1,J,J1227,D,13:00,Y,0.29023844
2019,9,26,목,ARP3,ARP1,J,J1246,A,17:10,N,0.5018575
2019,9,26,목,ARP1,ARP3,J,J1246,D,16:00,Y,0.4036473
2019,9,26,목,ARP1,ARP3,J,J1265,A,22:00,N,0.5310153
2019,9,26,목,ARP3,ARP1,J,J1265,D,20:50,Y,0.35172266
2019,9,26,목,ARP1,ARP3,A,A1912,A,9:55,N,0.6092708
2019,9,26,목,ARP3,ARP1,A,A1912,D,8:45,Y,0.48155802
2019,9,26,목,ARP3,ARP1,A,A1935,A,11:50,N,0.6511733
2019,9,26,목,ARP1,ARP3,A,A1935,D,10:40,N,0.57444924
2019,9,26,목,ARP3,ARP1,A,A1961,A,16:30,N,0.61032164
2019,9,26,목,ARP1,ARP3,A,A1961,D,15:15,Y,0.44771123
2019,9,26,목,ARP1,ARP3,A,A1983,D,18:45,Y,0.19516182
2019,9,26,목,ARP3,ARP1,B,B1015,A,19:20,Y,0.32792234
2019,9,26,목,ARP1,ARP3,B,B1015,D,18:10,Y,0.18344545
2019,9,26,목,ARP2,ARP3,B,B1138,A,20:30,Y,0.42536873
2019,9,26,목,ARP3,ARP2,B,B1138,D,19:35,Y,0.32008058
2019,9,26,목,ARP5,ARP3,B,B1300,A,11:40,N,0.67314065
2019,9,26,목,ARP3,ARP5,B,B1300,D,10:40,N,0.63401747
2019,9,26,목,ARP1,ARP3,F,F1224,A,19:10,N,0.6254885
2019,9,26,목,ARP3,ARP1,F,F1224,D,18:05,Y,0.16651988
2019,9,26,목,ARP3,ARP13,F,F1303,A,18:45,N,0.56757355
2019,9,26,목,ARP13,ARP3,F,F1303,D,17:55,Y,0.2123506
2019,9,26,목,ARP3,ARP1,H,H1105,A,8:50,N,0.6314347
2019,9,26,목,ARP1,ARP3,H,H1105,D,7:40,N,0.77564096
2019,9,26,목,ARP3,ARP1,H,H1143,A,14:25,N,0.6063899
2019,9,26,목,ARP1,ARP3,H,H1143,D,13:15,N,0.57709765
2019,9,26,목,ARP2,ARP3,H,H1506,A,14:00,Y,0.48516577
2019,9,26,목,ARP3,ARP2,H,H1506,D,12:55,Y,0.46375763
2019,9,26,목,ARP1,ARP3,I,I1316,A,13:45,N,0.7002387
2019,9,26,목,ARP3,ARP1,I,I1316,D,12:30,Y,0.37273788
2019,9,26,목,ARP3,ARP1,I,I1333,A,20:00,Y,0.2717842
2019,9,26,목,ARP1,ARP3,I,I1333,D,18:45,Y,0.16299719
2019,9,26,목,ARP3,ARP6,I,I1587,A,18:25,N,0.50351155
2019,9,26,목,ARP6,ARP3,I,I1587,D,17:15,Y,0.28448993
2019,9,26,목,ARP3,ARP2,J,J1014,A,16:00,Y,0.30701542
2019,9,26,목,ARP2,ARP3,J,J1014,D,15:05,Y,0.24733382
2019,9,26,목,ARP1,ARP3,J,J1213,A,11:20,N,0.7441274
2019,9,26,목,ARP3,ARP1,J,J1213,D,10:10,N,0.6214978
2019,9,26,목,ARP1,ARP3,J,J1247,A,18:10,Y,0.47459918
2019,9,26,목,ARP3,ARP1,J,J1247,D,17:00,Y,0.3024978
2019,9,26,목,ARP3,ARP1,J,J1266,A,21:40,Y,0.4958102
2019,9,26,목,ARP1,ARP3,J,J1266,D,20:30,Y,0.3134619
2019,9,26,목,ARP3,ARP6,A,A1233,A,14:00,N,0.6577564
2019,9,26,목,ARP6,ARP3,A,A1233,D,12:55,N,0.6942695
2019,9,26,목,ARP3,ARP1,A,A1913,A,8:35,N,0.7376338
2019,9,26,목,ARP1,ARP3,A,A1913,D,7:25,N,0.60760117
2019,9,26,목,ARP1,ARP3,A,A1962,A,17:35,N,0.58382183
2019,9,26,목,ARP3,ARP1,A,A1962,D,16:25,Y,0.2765407
2019,9,26,목,ARP3,ARP1,A,A1985,A,20:05,Y,0.2809962
2019,9,26,목,ARP1,ARP3,A,A1985,D,18:55,Y,0.19516182
2019,9,26,목,ARP3,ARP2,B,B1109,A,13:00,Y,0.47317213
2019,9,26,목,ARP2,ARP3,B,B1109,D,12:00,Y,0.28285843
2019,9,26,목,ARP3,ARP2,B,B1139,A,18:55,Y,0.40190125
2019,9,26,목,ARP2,ARP3,B,B1139,D,17:55,N,0.5203695
2019,9,26,목,ARP3,ARP5,B,B1301,A,9:55,N,0.7320703
2019,9,26,목,ARP5,ARP3,B,B1301,D,8:50,N,0.54302776
2019,9,26,목,ARP3,ARP1,F,F1211,A,12:05,N,0.83099467
2019,9,26,목,ARP1,ARP3,F,F1211,D,10:55,N,0.562414
2019,9,26,목,ARP3,ARP1,F,F1225,A,17:45,N,0.52497315
2019,9,26,목,ARP1,ARP3,F,F1225,D,16:35,Y,0.16026711
2019,9,26,목,ARP13,ARP3,F,F1304,A,17:15,N,0.5998404
2019,9,26,목,ARP3,ARP13,F,F1304,D,16:25,Y,0.18121868
2019,9,26,목,ARP1,ARP3,H,H1106,A,11:20,N,0.8040328
2019,9,26,목,ARP3,ARP1,H,H1106,D,10:10,N,0.66338015
2019,9,26,목,ARP1,ARP3,H,H1122,A,18:30,N,0.608798
2019,9,26,목,ARP3,ARP1,H,H1122,D,17:20,Y,0.30955172
2019,9,26,목,ARP1,ARP3,H,H1144,A,16:10,N,0.5440943
2019,9,26,목,ARP3,ARP1,H,H1144,D,15:00,Y,0.2589916
2019,9,26,목,ARP3,ARP4,H,H1701,A,9:35,N,0.55014473
2019,9,26,목,ARP4,ARP3,H,H1701,D,8:30,N,0.7473289
2019,9,26,목,ARP3,ARP1,I,I1317,A,16:30,N,0.6410768
2019,9,26,목,ARP1,ARP3,I,I1317,D,15:20,Y,0.20816666
2019,9,26,목,ARP3,ARP1,I,I1335,A,20:15,Y,0.2861315
2019,9,26,목,ARP1,ARP3,I,I1335,D,19:05,Y,0.107100666
2019,9,26,목,ARP3,ARP2,I,I1561,A,8:35,N,0.6492621
2019,9,26,목,ARP2,ARP3,I,I1561,D,7:35,Y,0.43006027
2019,9,26,목,ARP8,ARP3,I,I1592,A,10:20,N,0.6235983
2019,9,26,목,ARP3,ARP8,I,I1592,D,9:30,Y,0.3661958
2019,9,26,목,ARP2,ARP3,J,J1015,A,21:05,N,0.57409716
2019,9,26,목,ARP3,ARP2,J,J1015,D,20:00,Y,0.3241083
2019,9,26,목,ARP3,ARP1,J,J1214,A,10:30,N,0.5686604
2019,9,26,목,ARP1,ARP3,J,J1214,D,9:20,N,0.60259867
2019,9,26,목,ARP4,ARP3,J,J1805,A,8:40,N,0.63092315
2019,9,26,목,ARP3,ARP4,J,J1805,D,7:35,N,0.5779922
2019,9,26,목,ARP3,ARP4,J,J1806,A,10:35,Y,0.47454304
2019,9,26,목,ARP4,ARP3,J,J1806,D,9:30,Y,0.4745456
2019,9,26,목,ARP4,ARP3,J,J1807,A,10:20,N,0.64876884
2019,9,26,목,ARP3,ARP4,J,J1807,D,9:15,Y,0.46674758
2019,9,26,목,ARP7,ARP3,A,A1168,A,21:40,N,0.50602174
2019,9,26,목,ARP3,ARP7,A,A1168,D,20:50,Y,0.30087304
2019,9,26,목,ARP3,ARP8,A,A1149,A,20:15,N,0.5491614
2019,9,26,목,ARP8,ARP3,A,A1149,D,19:20,Y,0.3359813
2019,9,26,목,ARP3,ARP4,A,A1129,A,20:15,N,0.51740485
2019,9,26,목,ARP4,ARP3,A,A1129,D,19:10,Y,0.3913015
2019,9,26,목,ARP8,ARP3,A,A1140,A,9:25,N,0.732693
2019,9,26,목,ARP3,ARP8,A,A1140,D,8:35,N,0.57856524
2019,9,26,목,ARP3,ARP8,A,A1141,A,10:45,N,0.7826508
2019,9,26,목,ARP8,ARP3,A,A1141,D,9:55,N,0.5332763
2019,9,26,목,ARP3,ARP9,A,A1197,A,12:35,N,0.8454268
2019,9,26,목,ARP4,ARP15,J,J1416,A,20:35,Y,0.43773687
2019,9,26,목,ARP15,ARP4,J,J1416,D,19:35,Y,0.23897922
2019,9,26,목,ARP3,ARP8,A,A1143,A,13:40,N,0.87090266
2019,9,26,목,ARP8,ARP3,A,A1143,D,12:45,N,0.61273456
2019,9,26,목,ARP8,ARP3,A,A1146,A,17:25,N,0.6634571
2019,9,26,목,ARP3,ARP8,A,A1146,D,16:35,Y,0.36202943
2019,9,26,목,ARP9,ARP3,A,A1198,A,15:25,N,0.73653316
2019,9,26,목,ARP3,ARP9,A,A1198,D,14:35,Y,0.44037563
2019,9,26,목,ARP9,ARP3,A,A1197,D,11:45,N,0.5833539
2019,9,26,목,ARP4,ARP3,A,A1124,A,12:45,N,0.8594336
2019,9,26,목,ARP3,ARP4,A,A1124,D,11:40,N,0.67244834
2019,9,26,목,ARP3,ARP4,A,A1125,A,14:30,N,0.66061544
2019,9,26,목,ARP4,ARP3,A,A1125,D,13:25,N,0.5683361
2019,9,26,목,ARP2,ARP3,A,A1006,A,11:40,N,0.7122428
2019,9,26,목,ARP4,ARP3,A,A1120,A,9:00,N,0.69981164
2019,9,26,목,ARP3,ARP4,A,A1120,D,8:00,N,0.6150687
2019,9,26,목,ARP8,ARP3,A,A1142,A,12:05,N,0.84841716
2019,9,26,목,ARP3,ARP8,A,A1142,D,11:10,N,0.64444447
2019,9,26,목,ARP4,ARP3,A,A1128,A,18:30,Y,0.41173857
2019,9,26,목,ARP3,ARP4,A,A1128,D,17:25,N,0.5180223
2019,9,26,목,ARP3,ARP8,A,A1147,A,18:55,Y,0.45679504
2019,9,26,목,ARP8,ARP3,A,A1147,D,18:00,Y,0.29019976
2019,9,26,목,ARP3,ARP8,A,A1145,A,15:30,N,0.69354403
2019,9,26,목,ARP8,ARP3,A,A1145,D,14:40,Y,0.43839633
2019,9,26,목,ARP3,ARP1,I,I1301,A,7:20,N,0.91551054
2019,9,26,목,ARP1,ARP3,I,I1301,D,6:05,N,0.75433517
2019,9,26,목,ARP1,ARP3,I,I1302,A,8:10,N,0.82148755
2019,9,26,목,ARP3,ARP1,I,I1302,D,7:05,N,0.6432009
2019,9,26,목,ARP8,ARP3,A,A1148,A,18:40,Y,0.46891826
2019,9,26,목,ARP3,ARP8,A,A1148,D,17:45,Y,0.48538566
2019,9,26,목,ARP8,ARP3,A,A1144,A,14:05,N,0.7146167
2019,9,26,목,ARP3,ARP8,A,A1144,D,13:10,N,0.5255625
2019,9,26,목,ARP3,ARP2,A,A1001,A,10:05,N,0.7485175
2019,9,26,목,ARP2,ARP3,A,A1001,D,9:00,N,0.6658009
2019,9,26,목,ARP3,ARP7,A,A1161,A,7:10,N,0.7745012
2019,9,26,목,ARP7,ARP3,A,A1161,D,6:20,N,0.56227946
2019,9,26,목,ARP3,ARP4,J,J1808,A,12:05,N,0.5136829
2019,9,26,목,ARP4,ARP3,J,J1808,D,11:00,Y,0.33114916
2019,9,26,목,ARP3,ARP2,A,A1006,D,10:35,N,0.58901906
2019,9,26,목,ARP3,ARP4,A,A1121,A,10:30,N,0.7778008
2019,9,26,목,ARP4,ARP3,A,A1121,D,9:30,N,0.6240454
